Date,Open,High,Low,Close,Volume,volume_imbalance_signal,volatility_of_pressure,intraday_pressure_index,volume_imbalance_signal_z_score,cumulative_abnormal_pressure,range_volume_volatility,order_flow_proxy,volume_shock_index,price_momentum_pressure,close_direction
2021-03-17 00:00:00-04:00,10.9399995803833,11.220000267028809,10.899999618530273,-0.0018149234966302608,1278700,76722.53656387329,2050341.4173273705,2.5025467154026367e-07,0.361299623617307,-2.589883926096912,1.7169107622031646e-08,13861107.585382462,-0.34141209088651225,-106697.86059100108,0
2021-03-18 00:00:00-04:00,10.949999809265137,11.149999618530273,10.779999732971191,-0.017272689125754637,873200,-122247.46704101562,1921194.9698033012,4.2372868250009395e-07,0.3575909374368763,-3.90974371765568,2.094370870826731e-08,9277750.416374207,-0.6152194688761996,-69171.6923887181,0
2021-03-19 00:00:00-04:00,10.770000457763672,11.050000190734863,10.75,0.022201643089915235,475200,133055.87310791016,1925991.8355425375,6.313135326912106e-07,0.4887709050496822,-3.191691453801448,1.6971821571921593e-08,5179680.0453186035,-0.8897099629937074,-18055.288370777012,1
2021-03-22 00:00:00-04:00,11.25,11.25,10.859999656677246,-0.009954806194826582,564300,-174933.23678970337,1924263.7896353716,6.911223521579903e-07,0.27740959993436237,-1.5664304496272035,2.2552887612668235e-08,6063403.166341782,-0.7951524672335064,-20350.195114898346,0
2021-03-23 00:00:00-04:00,10.890000343322754,10.960000038146973,10.5,-0.02833633252584833,732200,-190372.16758728027,1922434.6507327515,6.282437013752699e-07,0.23018586332809163,-0.2589338437613381,2.7797243967883372e-08,7614880.069828033,-0.6383846996432054,-41010.62621243748,0
2021-03-24 00:00:00-04:00,10.649999618530273,10.779999732971191,10.5,-0.010348039086830352,972300,-126398.1840133667,1918945.0951800125,2.879766872068203e-07,0.2710851046749297,0.02447686823313655,1.7355043760712606e-08,10092474.574899673,-0.4319306156465132,-55524.394803288225,0
2021-03-25 00:00:00-04:00,10.5,10.619999885559082,10.180000305175781,0.0038022775772321715,1178200,70692.49439239502,1896759.4136367922,3.734506708396713e-07,0.40370555544035613,-0.03614807962012029,2.6895327301570125e-08,12182588.741588593,-0.2868462173893137,-47568.47092816169,1
2021-03-26 00:00:00-04:00,10.510000228881836,10.729999542236328,10.329999923706055,-0.003787875024959475,647300,6473.148155212402,424221.46237470495,6.17950901483506e-07,0.4075179200600716,3.4236513083621496,3.194750189424682e-08,6680136.419773102,-1.0116883957183525,-26956.775274457214,0
2021-03-29 00:00:00-04:00,10.569999694824219,10.789999961853027,10.460000038146973,0.019961889290383006,317300,50767.951583862305,426477.69890432816,1.0400249722850763e-06,0.500540053069415,3.740914891283393,2.9084207073545817e-08,3352274.3668556213,-1.4717738239613225,-5968.820699867772,1
2021-03-30 00:00:00-04:00,10.640000343322754,10.6899995803833,10.3100004196167,-0.021435186584210397,447100,-62594.15349960327,263178.41065505386,8.499198406768096e-07,0.009708987424330566,4.117659755247854,3.8615446290531224e-08,4609601.187610626,-1.1635731383266994,-16181.435931122709,0
2021-03-31 00:00:00-04:00,10.520000457763672,10.770000457763672,10.40999984741211,0.025714329310825956,398700,99675.0,266402.2168404775,9.02936068100232e-07,0.61396430578123,4.491581783655009,3.9407112918201224e-08,4222233.060836792,-1.1502489647512772,-3434.119659920853,1
2021-04-01 00:00:00-04:00,10.869999885559082,10.9399995803833,10.449999809265137,-0.018570172185580547,481200,-144360.0917816162,212923.94851799554,1.0182871386495512e-06,-0.19696074562118915,3.8436631328351254,5.7841124557714936e-08,4968389.908218384,-0.8151204970189748,-10092.00644897091,0
2021-04-05 00:00:00-04:00,10.770000457763672,10.789999961853027,10.600000381469727,0.011352875025894438,362000,-28960.317611694336,165141.55598329933,5.248607192908861e-07,0.22732883956849323,4.0895918831362765,2.460011301075512e-08,3835389.9240493774,-1.0060909247607077,-1565.4488829682987,1
2021-04-06 00:00:00-04:00,10.5600004196167,10.779999732971191,10.550000190734863,0.008419097859746039,370700,81553.74546051025,112089.08600655494,6.204465665938175e-07,0.9738870083265976,4.926033958090554,3.2830026334527786e-08,3953515.4858589172,-0.8907523214980678,2099.6426495226783,1
2021-04-07 00:00:00-04:00,10.779999732971191,10.960000038146973,10.619999885559082,-0.008348808424606946,435700,-39213.066482543945,108323.55703743968,7.803538044248121e-07,-0.06988157032447098,4.494852764148776,5.393756524856706e-08,4583563.783931732,-0.5928793411235549,-290.94991476471097,0
2021-04-08 00:00:00-04:00,10.789999961853027,11.039999961853027,10.729999542236328,0.02899910493781177,648400,136164.02473449707,113633.90148406762,4.781005854668402e-07,1.366430723272886,5.503692549984786,4.9130325081945526e-08,7031897.863960266,0.3021833951846438,17512.638392882636,1
2021-04-09 00:00:00-04:00,10.970000267028809,11.08899974822998,10.920000076293945,0.0027272484519265117,299700,17981.83994293213,106135.00381554506,5.638961359227065e-07,0.3878009926306219,5.402722637565725,2.7307797712537456e-08,3280366.319131851,-1.0166002604321194,8975.20229290962,1
2021-04-12 00:00:00-04:00,11.0,11.020000457763672,10.779999732971191,-0.01722571033391307,450000,-71999.93133544922,97951.74950353542,5.333349439832899e-07,-0.6110065595016043,4.514306478129759,4.004289367335109e-08,4823999.905586243,-0.39764502842669763,5796.576093427386,0
2021-04-13 00:00:00-04:00,10.75,10.899999618530273,10.699999809265137,-0.008302596985333421,465500,0.0,83828.61880375976,4.2964513268557837e-07,0.009034796216618306,4.293155411018285,3.4848994244146866e-08,4957575.044393539,-0.26875376600074213,1707.4030617721696,0
2021-04-14 00:00:00-04:00,10.699999809265137,10.788999557495117,10.479999542236328,-0.014883706736010138,435900,-47948.85034561157,77137.0370866933,7.088782180747627e-07,-0.7106385292252287,3.311431777118127,5.8880983302193616e-08,4548834.513187408,-0.2692585267914874,-5113.870518502266,0
2021-04-15 00:00:00-04:00,10.489999771118164,10.630000114440918,10.449999809265137,-0.00472145325915263,299300,14965.05708694458,74884.26419396675,6.014042939384606e-07,0.19500878195579127,3.102735003633562,3.9461541936171024e-08,3127684.9429130554,-1.221031999345792,-4868.612527011945,0
2021-04-16 00:00:00-04:00,10.5,10.579999923706055,10.25,-0.016129039554954372,545500,-70915.06242752075,77259.30068527126,6.049494476737941e-07,-0.8902815102829884,1.8049355732905021,7.47886206477506e-08,5566827.458381653,1.2423974411379568,-17000.23401774205,0
2021-04-19 00:00:00-04:00,10.420000076293945,10.489999771118164,10.229999542236328,-0.011571830943430395,694700,-118099.05300140381,81034.12613330934,3.7426260095269313e-07,-1.2985937878463834,0.005801732374703716,5.606249429126756e-08,7030363.920497894,2.106817885541772,-27300.58436861826,0
2021-04-20 00:00:00-04:00,10.25,10.366999626159668,10.119999885559082,0.004878067388767171,526300,26315.100383758545,80643.40004910903,4.6931358654870974e-07,0.4717663730210714,0.4678591179714445,5.234623246555571e-08,5355892.118644714,0.5846173195994707,-17535.088477891233,1
2021-04-21 00:00:00-04:00,10.199999809265137,10.479999542236328,10.170000076293945,0.01747566487070351,249200,69775.9334564209,77853.27114671533,1.2439785952744093e-06,1.0964542311407637,0.9503490433309782,6.61102859241629e-08,2572989.952468872,-1.5401740879983643,-3615.4833203622143,1
2021-04-22 00:00:00-04:00,10.380000114440918,10.609999656677246,10.130000114440918,-0.008587710195106513,479200,4792.109680175781,68000.0533438366,1.001668493815376e-06,0.10102566869454731,1.2483354576467147,1.0328405929709661e-07,4863880.274200439,0.2479752300327776,-10441.191393842804,0
2021-04-23 00:00:00-04:00,10.319999694824219,10.5,10.300000190734863,0.009624583685377441,156100,26537.011909484863,67914.24507089338,1.2812287589054243e-06,0.3728491211403054,1.393855739218527,4.4073945426853215e-08,1621878.9791584015,-1.8520600411356762,-1723.935036861107,1
2021-04-26 00:00:00-04:00,10.5,10.550000190734863,10.479999542236328,0.004766462519143921,230900,9235.991191864014,64049.3808356796,3.0316435036178066e-07,0.1987247545044655,0.6186934853963948,1.5715636004072898e-08,2425604.416322708,-1.2120977134805362,-1090.1791228212119,1
2021-04-27 00:00:00-04:00,10.5,10.595000267028809,10.289999961853027,-0.003795062808140126,214600,0.0,63197.049966745224,1.4212502571098847e-06,0.0037484437311692057,0.692323499452035,7.140397758989138e-08,2220573.4672546387,-1.1474412810219967,-1550.7660902447212,0
2021-04-28 00:00:00-04:00,10.420000076293945,10.630000114440918,10.420000076293945,0.009523845854259694,181100,32598.055267333984,50860.93032392339,1.1595805529926706e-06,0.8207146703287658,0.14660744650791468,5.305251166169347e-08,1900644.565629959,-1.1862076812415454,895.266156248458,1
2021-04-29 00:00:00-04:00,10.5,10.65999984741211,10.5,0.005660326771994351,322700,51631.950759887695,52917.71333537438,4.95816075029778e-07,1.1149462555719443,0.873752709449237,4.001735568339878e-08,3414165.975379944,-0.3243859619346516,4250.083151918861,1
2021-04-30 00:00:00-04:00,10.649999618530273,10.800000190734863,10.630000114440918,0.01125702507286741,275900,35867.03157424927,50231.52448289884,6.16165553801904e-07,0.6897012510696724,2.1744605200205136,4.348703447598705e-08,2950750.415802002,-0.5356144121059226,6895.6196230732585,1
2021-05-03 00:00:00-04:00,10.850000381469727,10.850000381469727,10.65999984741211,0.00278299511954061,266500,-10659.989833831787,50352.69797498621,7.129475949629163e-07,-0.25516916023883035,1.9102565635650652,5.044571172817107e-08,2855547.540664673,-0.5090059162150005,7309.311020807355,1
2021-05-04 00:00:00-04:00,10.779999732971191,10.779999732971191,10.5,-0.016651276428180206,145300,-21794.94457244873,48830.29188266521,1.9270456501802576e-06,-0.5394684272427782,2.0814266655475153,8.038874351010718e-08,1524197.0360279083,-1.0893679089319337,1459.5100475226702,0
2021-05-05 00:00:00-04:00,10.630000114440918,10.680000305175781,10.350000381469727,-0.021636923182925205,154700,-35581.07671737671,49783.821793825766,2.133160463516837e-06,-0.7412491882784896,1.1451686953132345,9.999115016131308e-08,1583354.44688797,-0.9366619358498486,-1681.527153540611,0
2021-05-06 00:00:00-04:00,10.34000015258789,10.369999885559082,10.25,-0.01346148026765237,200000,-15999.984741210938,45769.95496941719,5.999994277954101e-07,-0.4512247045747681,1.5842255010214548,3.9964495325706617e-08,2040000.057220459,-0.5686824640398096,-4691.001352455269,0
2021-05-07 00:00:00-04:00,10.279999732971191,10.34000015258789,9.989999771118164,-0.004873312828406529,407500,-28524.87564086914,31412.65810062356,8.588966416435008e-07,-1.2826010331628277,1.6002182557050109,1.2596382328756464e-07,4089262.4378204346,1.117366648504094,-11389.492403424736,0
2021-05-10 00:00:00-04:00,10.199999809265137,10.289999961853027,10.109999656677246,-0.00685599359086031,224500,-13469.880104064941,31651.02488463881,8.017830965513641e-07,-0.6861560293172158,0.4422958533667236,7.084006698361306e-08,2256225.042819977,-0.2693403977667307,-7534.781097594674,0
2021-05-11 00:00:00-04:00,10.0,10.09000015258789,9.920000076293945,-0.01183430783985151,885300,17706.40525817871,26386.252907417776,1.9202538833609545e-07,0.5493492774775395,-0.10480910029650081,5.731367078802116e-08,8795455.871486664,3.0171430973360978,-37182.20579142703,0
2021-05-12 00:00:00-04:00,9.949999809265137,10.100000381469727,9.9399995803833,0.0,753700,52759.48877334595,29467.914854550523,2.122871183314658e-07,1.6056783925692109,1.3998436235781626,5.059156406285509e-08,7491778.04312706,1.9348120876795818,-29825.97674831564,0
2021-05-13 00:00:00-04:00,10.0,10.149999618530273,10.0,0.005987970379371932,247700,19815.981101989746,29181.389405468064,6.055697155037281e-07,0.46697901687509924,1.4939735193129566,4.618943000423624e-08,2478238.5283470154,-0.334335446540606,-7703.959016663521,1
2021-05-14 00:00:00-04:00,10.109999656677246,10.140000343322754,10.010000228881836,-0.002976164007763349,160000,-9599.91455078125,29487.322244498842,8.125007152557374e-07,-0.5257517343224178,0.7694970304860734,4.0791684501958776e-08,1597600.0213623047,-0.6958882373243893,-4915.953739937323,0
2021-05-17 00:00:00-04:00,10.0,10.020000457763672,9.960000038146973,-0.004975143262281545,674400,0.0,29487.322244498842,8.896859373769161e-08,-0.18790138431517844,0.5778472024397256,1.7145426379968345e-08,6723767.858505249,1.3377846978497723,-21724.769426855237,0
2021-05-18 00:00:00-04:00,10.029999732971191,10.029999732971191,9.9399995803833,-0.00500001907348635,352700,-28215.97309112549,29641.78485100193,2.551748017802399e-07,-1.0226770151415985,-1.2655444830306386,2.4972565610276824e-08,3493493.405818939,-0.04000909353965053,-11535.43743668399,0
2021-05-19 00:00:00-04:00,9.949999809265137,9.949999809265137,9.880000114440918,-0.004020096745708579,437700,-17507.98330307007,26104.97950498523,1.5992619333840243e-07,-0.5392370833270944,-2.919727821929677,1.9068933162464865e-08,4322287.5,0.28251579683572575,-13809.894152603161,0
2021-05-20 00:00:00-04:00,9.930000305175781,9.989999771118164,9.899999618530273,0.0030272183080835013,1701000,17008.767127990723,24318.139632178114,5.291014261486809e-08,0.9515867432045699,-2.6578423297947795,1.9174222302829384e-08,16831394.156455994,2.887843971522623,-38936.046233852045,1
2021-05-21 00:00:00-04:00,9.989999771118164,10.020000457763672,9.960000038146973,0.006036259773603003,907700,9077.20775604248,24553.866200615437,6.610159702181251e-08,0.5476462488865538,-1.8550269206693957,1.1582773153440184e-08,9049768.809556961,0.8937024700478137,-10319.875345790255,1
2021-05-24 00:00:00-04:00,10.020000457763672,10.020000457763672,9.970000267028809,0.0,163000,-3260.0746154785156,24007.24064877297,3.0674963641020415e-07,-0.03041025153765719,-1.3459687449642745,9.628779904649113e-09,1625924.9844551086,-0.8192279423259821,-1133.0690897399086,0
2021-05-25 00:00:00-04:00,10.0,10.029999732971191,9.970000267028809,-0.002999973297119096,345100,-10352.907848358154,22217.841028041974,1.7386110096314927e-07,-0.4483191417945624,-1.0530386984803473,1.1293380438833309e-08,3430294.1843032837,-0.4413200958952105,-2381.6869589968073,0
2021-05-26 00:00:00-04:00,9.989999771118164,10.029999732971191,9.949999809265137,0.003009000217422342,328400,3284.075164794922,21793.694951594265,2.436051269977305e-07,0.12671798136490808,-0.4750960125406711,1.4758772014768877e-08,3270864.012527466,-0.5097808581844918,-678.8530902963062,1
2021-05-27 00:00:00-04:00,10.0,10.039999961853027,9.920000076293945,-0.006999969482421875,63300,-4430.980682373047,20208.587788895595,1.895732789243002e-06,-0.3479014557902591,0.45960356483189746,2.335345758630868e-08,624771.022939682,-1.0385584643640533,-447.5880571368377,0
2021-05-28 00:00:00-04:00,9.960000038146973,10.029999732971191,9.960000038146973,0.005035169740577494,265600,5311.8682861328125,19694.92082968757,2.635530678622694e-07,0.08569921573751554,1.2314588098866288,1.3478089544764421e-08,2641391.9189453125,-0.5853192396263288,-246.90599479877562,1
2021-06-01 00:00:00-04:00,10.0,10.020000457763672,9.960000038146973,0.0,344600,-6892.157745361328,19443.499056358105,1.7411613353656186e-07,-0.4707748456968819,0.2113346867122074,1.2478899490678301e-08,3428769.7699546814,-0.32330578296371043,-221.8441064107004,0
2021-06-02 00:00:00-04:00,9.979999542236328,10.020000457763672,9.979999542236328,0.0020040539760575182,185100,3702.084732055664,12896.297629519431,2.1610435184950701e-07,0.42469797202682386,-0.9696457338301796,9.067124611544329e-09,1847297.9152679443,-0.6046643759246957,278.0684159232809,1
2021-06-03 00:00:00-04:00,10.029999732971191,10.109999656677246,9.979999542236328,0.005000019073486239,177000,3540.081024169922,11474.833114805975,7.344639233950168e-07,0.5677958165425238,-0.8688289341627551,2.966042376612388e-08,1767345.0236320496,-0.6077104858986657,1190.4736819698664,1
2021-06-04 00:00:00-04:00,10.100000381469727,10.109999656677246,10.069999694824219,0.004975143262281545,184400,0.0,11319.033415692278,2.169195328255279e-07,0.18818334160521413,-0.154893858235123,9.044941204457983e-09,1858752.0738601685,-0.5960743009935653,2097.1109677594554,1
2021-06-07 00:00:00-04:00,10.210000038146973,10.289999961853027,10.125,0.013861325184233886,464900,13946.875858306885,12100.356079340363,3.5491495343735716e-07,1.2867058861081182,1.3197134121881737,3.810250661061961e-08,4722221.652460098,0.10004106742459223,10987.632084063816,1
2021-06-08 00:00:00-04:00,10.34000015258789,10.489999771118164,10.229999542236328,0.01953123181010552,939900,93989.462184906,26505.124019579314,2.76625416407954e-07,3.3795445428510154,5.721934970180788,5.357642865756048e-08,9690368.498039246,1.0769058579715964,37585.26716893695,1
2021-06-09 00:00:00-04:00,10.630000114440918,10.890000343322754,10.489999771118164,0.015325747846490989,1145400,-34361.69414520264,28073.134693783195,3.4922347843948825e-07,-1.509334912222269,4.7518371412856135,7.321875759098072e-08,11912160.109233856,1.3210933860904377,58150.00118981398,1
2021-06-10 00:00:00-04:00,10.600000381469727,10.84000015258789,10.510000228881836,-0.004716998956176499,626100,-31305.1194190979,29605.553985214272,5.270722308034734e-07,-1.2031033524972572,2.597147045583786,7.131578581269626e-08,6502048.6433029175,0.5555793003773256,25866.804655845586,0
2021-06-11 00:00:00-04:00,10.760000228881836,10.885000228881836,10.539999961853027,0.0018956875571356502,338100,-64239.18056488037,34526.67336030238,1.0204089530577007e-06,-1.8641025375678533,0.1853982591293788,8.202516815196267e-08,3515394.6016788483,-0.19311764398074335,13223.900070842874,1
2021-06-14 00:00:00-04:00,10.670000076293945,10.770000457763672,10.5,-0.004730296925649857,193500,-29024.92618560791,35265.18952776583,1.395351202913033e-06,-0.7346588269086742,-0.5188503162416382,6.414756719920901e-08,2009497.5442886353,-0.6705828269392233,5889.079823921283,0
2021-06-15 00:00:00-04:00,10.550000190734863,10.600000381469727,10.430000305175781,-0.006654053750242528,98100,-9810.037422180176,35258.03488569218,1.7329263638526536e-06,-0.17039777145971033,-0.24092894590678618,4.2535354575896765e-08,1016806.4775466919,-0.8931308173320047,1976.9106290723269,0
2021-06-16 00:00:00-04:00,10.40999984741211,10.449999809265137,10.260000228881836,-0.0019138281774535582,164500,3290.0753021240234,35258.13054581859,1.1550126467069956e-06,0.21516438901673282,-0.15248253825496141,4.9134570145644984e-08,1700107.5847148895,-0.6375671533129336,2493.122061587144,0
2021-06-17 00:00:00-04:00,10.4399995803833,10.460000038146973,10.270000457763672,-0.011505261941318734,182900,-23776.846504211426,35652.36637061945,1.038816732549485e-06,-0.5348415561884561,-0.33942263865315836,4.8586911652128984e-08,1868323.6151218414,-0.6210056557979267,152.19127437465067,0
2021-06-18 00:00:00-04:00,10.239999771118164,10.319999694824219,10.239999771118164,-0.0019399085305192854,112700,5635.021495819092,35659.94029326336,7.098484800892164e-07,0.3205226078451753,-0.10459924654549863,2.110514116520263e-08,1155175.0,-0.7914417765001701,-366.4923359966199,0
2021-06-21 00:00:00-04:00,10.34000015258789,10.350000381469727,10.140000343322754,-0.012633636046924468,195700,-35226.05972290039,36545.46139954573,1.073071222008036e-06,-0.7900702640468766,-0.4238946648954934,5.77781154584963e-08,1967763.4664058685,-0.4965508431884171,-3340.3331410871087,0
2021-06-22 00:00:00-04:00,10.15999984741211,10.15999984741211,10.0,-0.00590545933498865,554000,-33239.70413208008,37012.64129715128,2.8880838883052235e-07,-0.6504219992062783,-1.4990146361285954,4.12448780654076e-08,5551080.253601074,0.5208832666948535,-13045.630717551068,0
2021-06-23 00:00:00-04:00,10.109999656677246,10.130000114440918,10.079999923706055,0.0009900272108767094,124200,0.0,36924.70477671987,4.025780252404451e-07,0.28931966670283726,-1.7774907859682818,1.3004027555860962e-08,1252556.945514679,-0.7782850961179774,-2854.8816097637955,1
2021-06-24 00:00:00-04:00,10.15999984741211,10.3100004196167,10.154999732971191,0.018793327449039943,700500,98070.24049758911,46965.27693403704,2.2127150127838374e-07,2.23965232455781,0.2739781969843138,3.6072346726083026e-08,7160861.143112183,0.8474912412466251,-4200.962163177049,1
2021-06-25 00:00:00-04:00,10.260000228881836,10.4399995803833,10.260000228881836,0.008737878730220583,348100,45253.039836883545,48567.05058662485,5.170909264621225e-07,0.9894429321106626,-0.02328475701314181,4.2374691699892655e-08,3585430.2323818207,-0.18158203106360893,575.3012499660881,1
2021-06-28 00:00:00-04:00,10.539999961853027,10.800000190734863,10.449999809265137,0.009624583685377441,551200,-27560.10513305664,40457.04706211408,6.349789213891991e-07,-0.4572156044358275,-3.8600449042999845,8.755614884688924e-08,5685627.768707275,0.5642442903902812,6032.941744784953,1
2021-06-29 00:00:00-04:00,10.489999771118164,10.579999923706055,10.3100004196167,0.0057197732055149775,285900,17154.119968414307,40387.613706671946,9.44384414443356e-07,0.5963695966277492,-1.7543403954499661,8.005656894301259e-08,2977648.625421524,-0.16363622993368995,4882.4707924272825,1
2021-06-30 00:00:00-04:00,10.800000190734863,10.800000190734863,10.350000381469727,0.013270084086954403,440200,-48422.26867675781,41455.75660803136,1.0222621746141225e-06,-1.0299433820718515,-1.5811804250245607,1.37387076001665e-07,4606692.857265472,0.702112960918359,13021.85702642778,1
2021-07-01 00:00:00-04:00,10.640000343322754,10.710000038146973,10.612000465393066,0.0009354751425985075,247300,14837.86792755127,38370.12959057329,3.962780944355287e-07,0.44538508055706044,0.7283071931003531,3.053818765778708e-08,2633992.305660248,-0.27553885565760805,7326.016599675108,1
